Date,Time,Action,Coin,Symbol,Entry_Price,Amount,Invested_USD,Stop_Loss,Take_Profit,TP_Type,ATR_TP,Fixed_TP,Exit_Price,Exit_Time,PnL_USD,PnL_Percent,Exit_Reason,Trade_Duration_Minutes,Stop_Moved_Breakeven
2025-06-30,15:43:10,ENTRY,ARDR,ARDR/USDT,0.08188,122.0,10,0.081372441402305,0.0843363999999999,Fixed 3.0%,0.08289511719539,0.0843363999999999,,,,,,,False
2025-06-30,15:50:02,EXIT,ARDR,ARDR/USDT,0.08188,121.0,10,0.081372441402305,0.0843363999999999,Fixed 3.0%,0.08289511719539,0.0843363999999999,0.08131,15:50:02,-0.0689700000000001,-0.6961406936980962,STOP_LOSS,6.0,False
2025-06-30,16:07:50,ENTRY,BSW,BSW/USDT,0.0234,257.5,6,0.02278944357161827,0.023868,Fixed 2.0%,0.024621112856763463,0.023868,,,,,,,False
