Date,Time,Trade_ID,Action,Coin,Symbol,Side,Leverage,Entry_Price,Liquidation_Price,Quantity,Notional_USD,Margin_Used,Stop_Loss,Take_Profit,TP_Type,Exit_Price,Exit_Time,PnL_USD,PnL_Percent,Exit_Reason,Trade_Duration_Minutes,Expected_TP_Profit,Monitoring_Status,Liquidation_Safety_Buffer
2025-07-16,10:38:39,1000000BOBUSDT_1752629919,ENTRY,1000000BOB,1000000BOBUSDT,long,20,0.0678794,0.06540165,2946.81007809,200.0277000147024,10,0.06638267475,0.0742933115766193,ATR SL/TP (1:2 R:R),0.06768,10:43:03,-0.587593929571153,-5.87593929571153,EXTERNAL_CLOSE,4.4,18.90057927395992,COMPLETELY_FIXED_ACTIVE,1.5%
